BatName,BowlName,0s,1s,2s,3s,4s,6s,Out,BowlclustNo,BatclustNo
KD Karthik ,SL Malinga,0.5,0,0,0,0,0,0.5,4,3
KD Karthik ,STR Binny,0.375,0.125,0,0,0.25,0.125,0.125,4,3
KD Karthik ,Sandeep Sharma,0.25,0,0.25,0,0,0.25,0.25,4,3
KD Karthik ,TG Southee,0.2,0.6,0,0,0,0,0.2,3,3
KD Karthik ,YK Pathan,0.5,0,0,0,0,0,0.5,0,3
KK Nair ,A Mishra,0.2666666667,0.2666666667,0.2,0,0.2,0,0.0666666667,0,3
KK Nair ,A Mishra,0.3333333333,0.1111111111,0.1111111111,0,0.3333333333,0,0.1111111111,4,3
KK Nair ,AD Mathews,0.3,0.4,0.1,0,0.1,0,0.1,3,3
KK Nair ,AD Russell,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,3
KK Nair ,AR Patel,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,0,3
KK Nair ,AR Patel,0,0,0,0,0.5,0,0.5,4,2
KK Nair ,Anureet Singh,0.5,0,0,0,0,0,0.5,4,2
KK Nair ,Anureet Singh,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,0,2
KK Nair ,Azhar Mahmood,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,2
KK Nair ,D Wiese,0,0.75,0,0,0,0,0.25,3,2
KK Nair ,D Wiese,0.5714285714,0.1428571429,0,0,0.1428571429,0,0.1428571429,3,2
KK Nair ,DJ Bravo,0,0.5,0,0,0,0,0.5,0,2
KK Nair ,GS Sandhu,0.2222222222,0.1111111111,0.2222222222,0,0.2222222222,0.1111111111,0.1111111111,0,2
KK Nair ,HV Patel,0.25,0.5,0,0,0,0,0.25,3,2
KK Nair ,HV Patel,0.5,0,0,0,0,0,0.5,3,2
KK Nair ,I Sharma,0.8,0,0,0,0,0,0.2,3,2
KK Nair ,Imran Tahir,0.2,0.2,0.4,0,0,0,0.2,4,2
KK Nair ,Iqbal Abdulla,0.3333333333,0.3333333333,0,0,0,0.1666666667,0.1666666667,1,2
KK Nair ,KV Sharma,0.25,0.25,0.25,0,0,0,0.25,0,2
KK Nair ,KV Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,2
KK Nair ,M Morkel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,2,2
KK Nair ,MC Henriques,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,2
KK Nair ,MG Johnson,0,0.5,0.25,0,0,0,0.25,0,2
KK Nair ,MJ McClenaghan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,2
KK Nair ,NM Coulter-Nile,0.3333333333,0.1666666667,0.1666666667,0,0,0.1666666667,0.1666666667,0,2
KK Nair ,P Kumar,0.5,0,0,0,0,0,0.5,2,2
KK Nair ,P Negi,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,0,2
KK Nair ,Vinay Kumar,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,2
KK Nair ,RA Jadeja,0.375,0.5,0,0,0,0,0.125,0,2
KK Nair ,RS Bopara,0.75,0,0,0,0,0,0.25,3,2
KK Nair ,S Aravind,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,4,2
KK Nair ,SL Malinga,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,2
KK Nair ,Sandeep Sharma,0.6,0.2,0,0,0,0,0.2,4,2
KK Nair ,Sandeep Sharma,0.2,0.4,0,0,0,0.2,0.2,4,2
KK Nair ,Shivam Sharma,0,0.2,0.4,0,0.2,0,0.2,3,2
KK Nair ,UT Yadav,0.2,0.2,0,0,0.4,0,0.2,0,2
KK Nair ,V Kohli,0,0.5,0,0,0,0,0.5,0,2
KK Nair ,YS Chahal,0.4,0.2,0,0,0.2,0,0.2,0,2
KK Nair ,YS Chahal,0,0.6666666667,0,0,0,0,0.3333333333,1,2
KK Nair ,Z Khan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,2
KL Rahul ,A Mishra,0.1428571429,0.5714285714,0,0,0,0.1428571429,0.1428571429,4,2
KL Rahul ,A Nehra,0.6666666667,0,0,0,0.1666666667,0,0.1666666667,3,2
KL Rahul ,AD Mathews,0.5,0,0.25,0,0,0,0.25,0,2
KL Rahul ,Anureet Singh,0.2,0.2,0.2,0,0,0.2,0.2,0,2
KL Rahul ,BE Hendricks,0.5,0.25,0,0,0,0,0.25,4,2
KL Rahul ,DJG Sammy,0,0.4,0.2,0,0.2,0,0.2,4,4
KL Rahul ,DS Kulkarni,0.5,0,0,0,0,0,0.5,4,4
KL Rahul ,HH Pandya,0.2857142857,0.1428571429,0.2857142857,0,0.1428571429,0,0.1428571429,0,4
KL Rahul ,Harbhajan Singh,0.25,0.5,0,0,0,0,0.25,3,4
KL Rahul ,Harbhajan Singh,0.4,0.2,0,0.2,0,0,0.2,1,4
KL Rahul ,Imran Tahir,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,3,4
KL Rahul ,J Suchith,0.2727272727,0.4545454545,0.0909090909,0,0.0909090909,0,0.0909090909,2,4
KL Rahul ,J Suchith,0.4666666667,0.4,0,0,0,0.0666666667,0.0666666667,4,4
KL Rahul ,JP Duminy,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
KL Rahul ,MJ McClenaghan,0,0.5,0,0,0,0,0.5,3,4
KL Rahul ,MJ McClenaghan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,4
KL Rahul ,MM Sharma,0.5,0.25,0,0,0,0,0.25,3,4
KL Rahul ,Vinay Kumar,0.4,0.4,0,0,0,0,0.2,3,4
KL Rahul ,Vinay Kumar,0.125,0.5,0.25,0,0,0,0.125,0,4
KL Rahul ,SA Abbott,0.25,0.5,0,0,0,0,0.25,0,4
KL Rahul ,Sandeep Sharma,0,0.25,0.25,0,0.25,0,0.25,0,4
KL Rahul ,TG Southee,0.6,0,0.2,0,0,0,0.2,2,4
KL Rahul ,UT Yadav,0.75,0,0,0,0,0,0.25,4,4
KL Rahul ,VR Aaron,0,0.5,0,0,0.1666666667,0.1666666667,0.1666666667,4,4
KL Rahul ,YS Chahal,0.2,0.6,0,0,0.1,0,0.1,1,4
KL Rahul ,Yuvraj Singh,0.2,0.4,0,0,0,0.2,0.2,0,4
KM Jadhav ,A Ashish Reddy,0.5,0.25,0,0,0,0,0.25,0,4
KM Jadhav ,AD Russell,0,0.5,0,0,0,0,0.5,4,4
KM Jadhav ,AR Patel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
KM Jadhav ,Anureet Singh,0.25,0.5,0,0,0,0,0.25,0,4
KM Jadhav ,B Kumar,0.3,0.4,0,0,0.2,0,0.1,0,4
KM Jadhav ,B Kumar,0,0.5714285714,0.1428571429,0,0.1428571429,0,0.1428571429,3,4
KM Jadhav ,D Wiese,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667,0,4
KM Jadhav ,DJ Bravo,0,0.6666666667,0,0,0,0,0.3333333333,3,4
KM Jadhav ,DS Kulkarni,0.5,0,0,0,0,0,0.5,0,4
KM Jadhav ,HV Patel,0.5,0,0,0,0,0,0.5,2,4
KM Jadhav ,HV Patel,0.5,0.25,0,0,0.125,0,0.125,2,4
KM Jadhav ,Harbhajan Singh,0.4285714286,0.2857142857,0,0.1428571429,0,0,0.1428571429,3,4
KM Jadhav ,I Sharma,0.1428571429,0.4285714286,0.1428571429,0,0.1428571429,0,0.1428571429,4,4
KM Jadhav ,IC Pandey,0.2857142857,0.4285714286,0,0,0.1428571429,0,0.1428571429,2,4
KM Jadhav ,Iqbal Abdulla,0.2,0.5,0.1,0,0.1,0,0.1,4,4
KM Jadhav ,J Botha,0,0.5,0,0,0,0.25,0.25,0,4
KM Jadhav ,J Suchith,0.4444444444,0.2222222222,0.1111111111,0,0,0.1111111111,0.1111111111,0,4
KM Jadhav ,JJ Bumrah,0,0.5,0,0,0,0,0.5,2,4
KM Jadhav ,KV Sharma,0,0.75,0,0,0,0,0.25,3,4
KM Jadhav ,MA Starc,0,0.4,0,0,0.4,0,0.2,0,4
KM Jadhav ,MC Henriques,0.3333333333,0.1666666667,0.1666666667,0,0.1666666667,0,0.1666666667,0,4
KM Jadhav ,MM Sharma,0.8,0,0,0,0,0,0.2,3,4
KM Jadhav ,P Kumar,0,0.5,0,0,0,0.25,0.25,0,4
KM Jadhav ,P Kumar,0,0.2,0,0,0.2,0.4,0.2,0,4
KM Jadhav ,PP Chawla,0.5,0,0,0,0,0,0.5,3,4
KM Jadhav ,Parvez Rasool,0,0.6666666667,0,0,0,0,0.3333333333,0,4
KM Jadhav ,R Ashwin,0.1111111111,0.5555555556,0.1111111111,0,0.1111111111,0,0.1111111111,2,4
KM Jadhav ,R Bhatia,0.25,0.25,0,0,0,0.25,0.25,4,4
KM Jadhav ,RA Jadeja,0,0.5,0,0,0,0,0.5,4,4
KM Jadhav ,RS Bopara,0.1666666667,0.1666666667,0,0,0.5,0,0.1666666667,3,4
KM Jadhav ,SL Malinga,0,0.5,0,0,0,0,0.5,4,4
KM Jadhav ,SP Narine,0,0.6666666667,0,0,0,0,0.3333333333,4,4
KM Jadhav ,SP Narine,0.5,0,0,0,0.1666666667,0.1666666667,0.1666666667,2,4
KM Jadhav ,STR Binny,0.25,0,0.5,0,0,0,0.25,4,4
KM Jadhav ,UT Yadav,0.5,0.25,0,0,0,0,0.25,3,4
KM Jadhav ,VR Aaron,0.6,0.2,0,0,0,0,0.2,4,4
KS Williamson ,A Nehra,0.2,0.4,0.2,0,0,0,0.2,2,4
KS Williamson ,DJ Bravo,0.1428571429,0.7142857143,0,0,0,0,0.1428571429,2,4
KS Williamson ,HV Patel,0.5,0.3333333333,0,0,0,0,0.1666666667,3,4
KS Williamson ,IC Pandey,0,0.5,0,0,0,0,0.5,4,4
KS Williamson ,MM Sharma,0,0.4,0,0,0.2,0.2,0.2,0,4
KS Williamson ,RA Jadeja,0,0.5,0.25,0,0,0,0.25,4,0
KS Williamson ,YS Chahal,0.2,0.6,0,0,0,0,0.2,4,0
KV Sharma ,A Mishra,0.25,0,0.25,0,0.25,0,0.25,0,0
KV Sharma ,A Nehra,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,0
KV Sharma ,AD Mathews,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,2,0
KV Sharma ,Anureet Singh,0,0.6666666667,0,0,0,0,0.3333333333,4,0
KV Sharma ,BE Hendricks,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,0
KV Sharma ,DJ Bravo,0.2,0.6,0,0,0,0,0.2,4,4
KV Sharma ,DJ Bravo,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,4,4
KV Sharma ,GB Hogg,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,0,4
KV Sharma ,Harbhajan Singh,0.25,0.625,0,0,0,0,0.125,3,4
KV Sharma ,Imran Tahir,0,0.4,0,0,0,0.4,0.2,1,4
KV Sharma ,J Botha,0.3,0.2,0.1,0,0,0.3,0.1,4,4
KV Sharma ,J Suchith,0.4,0.4,0,0,0,0,0.2,4,4
KV Sharma ,JA Morkel,0.25,0.25,0.25,0,0,0,0.25,3,4
KV Sharma ,KA Pollard,0,0.6666666667,0,0,0,0,0.3333333333,4,4
KV Sharma ,MJ McClenaghan,0.5,0,0,0,0,0,0.5,3,4
KV Sharma ,MJ McClenaghan,0.2,0.4,0.2,0,0,0,0.2,0,4
KV Sharma ,NM Coulter-Nile,0.2,0.4,0.2,0,0,0,0.2,3,4
KV Sharma ,NM Coulter-Nile,0.375,0.375,0,0,0.125,0,0.125,4,4
KV Sharma ,PP Chawla,0,0.75,0,0,0,0,0.25,2,4
KV Sharma ,Vinay Kumar,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,0,4
KV Sharma ,SL Malinga,0.4,0.4,0,0,0,0,0.2,0,4
KV Sharma ,SL Malinga,0.6666666667,0,0,0,0,0,0.3333333333,3,4
KV Sharma ,Sandeep Sharma,0,0.5,0,0,0,0,0.5,3,4
KV Sharma ,Sandeep Sharma,0,0.5,0,0,0,0.25,0.25,4,4
KV Sharma ,UT Yadav,0,0.75,0,0,0,0,0.25,4,4
Karanveer Singh ,CH Morris,0.4,0.2,0,0,0.2,0,0.2,0,4
Karanveer Singh ,DJ Bravo,0.4,0.4,0,0,0,0,0.2,0,4
Karanveer Singh ,HV Patel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
Karanveer Singh ,MA Starc,0.5,0.1666666667,0.1666666667,0,0,0,0.1666666667,4,4
Karanveer Singh ,MM Sharma,0.5,0,0,0,0,0,0.5,4,4
LMP Simmons ,A Nehra,0.5,0.25,0,0,0,0,0.25,4,2
LMP Simmons ,A Nehra,0.4545454545,0.3636363636,0,0,0.0909090909,0,0.0909090909,4,2
LMP Simmons ,A Nehra,0.2222222222,0.1111111111,0.2222222222,0,0.2222222222,0.1111111111,0.1111111111,4,2
LMP Simmons ,A Nehra,0.6470588235,0,0.1176470588,0,0.1176470588,0.0588235294,0.0588235294,4,2
LMP Simmons ,AR Patel,0.2,0.4,0.2,0,0,0.1,0.1,3,2
LMP Simmons ,Ankit Sharma,0.4285714286,0.1428571429,0.1428571429,0,0.1428571429,0,0.1428571429,3,2
LMP Simmons ,Anureet Singh,0.6153846154,0.0769230769,0.0769230769,0,0.1538461538,0,0.0769230769,0,2
LMP Simmons ,B Kumar,0.5,0.25,0,0,0,0,0.25,2,2
LMP Simmons ,B Kumar,0.6923076923,0.1538461538,0.0769230769,0,0,0,0.0769230769,2,2
LMP Simmons ,D Wiese,0.2857142857,0.3571428571,0,0,0.2142857143,0.0714285714,0.0714285714,3,2
LMP Simmons ,D Wiese,0.5,0.3333333333,0,0,0,0,0.1666666667,3,2
LMP Simmons ,DJ Bravo,0.25,0.5,0,0,0,0,0.25,4,2
LMP Simmons ,DJ Bravo,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,2
LMP Simmons ,DJ Muthuswami,0.5,0.25,0,0,0,0,0.25,1,2
LMP Simmons ,DR Smith,0.5,0,0,0,0,0,0.5,3,2
LMP Simmons ,DS Kulkarni,0.3333333333,0.1666666667,0.1666666667,0,0.1666666667,0,0.1666666667,2,2
LMP Simmons ,DW Steyn,0.125,0.375,0,0,0.375,0,0.125,4,2
LMP Simmons ,DW Steyn,0.1111111111,0.4444444444,0.1111111111,0,0.2222222222,0,0.1111111111,4,2
LMP Simmons ,GJ Maxwell,0.6,0.2,0,0,0,0,0.2,3,2
LMP Simmons ,HV Patel,0.3076923077,0.4615384615,0.0769230769,0,0,0.0769230769,0.0769230769,0,2
LMP Simmons ,IC Pandey,0.8181818182,0,0,0,0.0909090909,0,0.0909090909,3,2
LMP Simmons ,Iqbal Abdulla,0.5,0.2857142857,0.0714285714,0,0,0.0714285714,0.0714285714,0,2
LMP Simmons ,J Theron,0,0.6666666667,0,0,0,0,0.3333333333,3,2
LMP Simmons ,JP Duminy,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,2
LMP Simmons ,KV Sharma,0.2222222222,0.2222222222,0.1111111111,0,0.1111111111,0.2222222222,0.1111111111,3,2
LMP Simmons ,KV Sharma,0.1666666667,0.5833333333,0,0,0.0833333333,0.0833333333,0.0833333333,0,2
LMP Simmons ,Karanveer Singh,0.3846153846,0.2307692308,0,0.0769230769,0.2307692308,0,0.0769230769,0,2
LMP Simmons ,M Morkel,0.6363636364,0.1818181818,0,0,0,0.0909090909,0.0909090909,2,2
LMP Simmons ,M Vijay,0,0.25,0.25,0,0.25,0,0.25,1,2
LMP Simmons ,MA Starc,0.125,0.625,0,0,0.125,0,0.125,3,2
LMP Simmons ,MC Henriques,0.5,0.4,0,0,0,0,0.1,0,2
LMP Simmons ,MG Johnson,0.5555555556,0.2222222222,0.1111111111,0,0,0,0.1111111111,0,2
LMP Simmons ,MM Sharma,0,0.2,0.4,0,0.2,0,0.2,2,2
LMP Simmons ,MM Sharma,0.25,0.5,0,0,0,0,0.25,2,2
LMP Simmons ,MM Sharma,0.3,0.3,0.1,0,0.1,0.1,0.1,2,2
LMP Simmons ,NM Coulter-Nile,0.6,0.1,0,0,0.2,0,0.1,3,2
LMP Simmons ,P Kumar,0.5,0.25,0,0,0.125,0,0.125,4,2
LMP Simmons ,P Kumar,0.4166666667,0.5,0,0,0,0,0.0833333333,4,2
LMP Simmons ,P Negi,0.2222222222,0.4444444444,0,0,0.1111111111,0.1111111111,0.1111111111,3,2
LMP Simmons ,P Negi,0.25,0.5,0.125,0,0,0,0.125,3,2
LMP Simmons ,P Negi,0,0.5,0,0,0,0,0.5,3,2
LMP Simmons ,R Ashwin,0.4,0.3,0,0,0,0.2,0.1,4,2
LMP Simmons ,R Ashwin,0.5454545455,0.1818181818,0,0,0.0909090909,0.0909090909,0.0909090909,4,2
LMP Simmons ,R Ashwin,0.5714285714,0.2857142857,0,0,0,0.0714285714,0.0714285714,4,2
LMP Simmons ,RA Jadeja,0.5,0.125,0.125,0,0,0.125,0.125,4,2
LMP Simmons ,RA Jadeja,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,4,2
LMP Simmons ,RA Jadeja,0.2727272727,0.1818181818,0,0,0.3636363636,0.0909090909,0.0909090909,4,2
LMP Simmons ,S Aravind,0.5333333333,0.2666666667,0.0666666667,0,0.0666666667,0,0.0666666667,0,2
LMP Simmons ,SR Watson,0.375,0.25,0,0,0.125,0.125,0.125,0,2
LMP Simmons ,STR Binny,0.25,0.5,0,0,0,0,0.25,0,2
LMP Simmons ,Sandeep Sharma,0.1111111111,0.4444444444,0,0,0.3333333333,0,0.1111111111,4,2
LMP Simmons ,Shakib Al Hasan,0.25,0.25,0,0,0.25,0,0.25,3,2
LMP Simmons ,TA Boult,0.4545454545,0.1818181818,0.0909090909,0,0.1818181818,0,0.0909090909,3,2
LMP Simmons ,TG Southee,0.4444444444,0.2222222222,0.1111111111,0,0.1111111111,0,0.1111111111,0,2
LMP Simmons ,UT Yadav,0.5,0.25,0,0,0,0,0.25,4,2
LMP Simmons ,VR Aaron,0.5555555556,0,0,0,0.3333333333,0.0555555556,0.0555555556,0,2
LMP Simmons ,YS Chahal,0.125,0.5,0.125,0,0,0.125,0.125,0,2
LMP Simmons ,YS Chahal,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,0,2
LMP Simmons ,Z Khan,0.5,0,0,0,0,0,0.5,4,2
M Morkel ,CH Morris,0,0.5,0.25,0,0,0,0.25,0,0
M Vijay ,A Nehra,0.5714285714,0.1428571429,0.0714285714,0,0.1428571429,0,0.0714285714,4,3
M Vijay ,AD Mathews,0.5,0,0,0,0.25,0,0.25,0,3
M Vijay ,AD Russell,0,0.5,0,0,0,0,0.5,0,3
M Vijay ,B Kumar,0.7272727273,0.0909090909,0,0,0.0909090909,0,0.0909090909,2,3
M Vijay ,B Kumar,0,0.6666666667,0,0,0,0,0.3333333333,2,3
M Vijay ,Bipul Sharma,0.5,0,0,0,0,0,0.5,3,3
M Vijay ,CH Morris,0.4285714286,0.1428571429,0.1428571429,0,0,0.1428571429,0.1428571429,0,3
M Vijay ,CH Morris,0.625,0,0.125,0,0,0.125,0.125,0,3
M Vijay ,DJ Muthuswami,0.4545454545,0.1818181818,0.0909090909,0,0.0909090909,0.0909090909,0.0909090909,1,3
M Vijay ,DS Kulkarni,0.6363636364,0.1818181818,0,0,0.0909090909,0,0.0909090909,2,3
M Vijay ,HV Patel,0.6666666667,0,0,0,0,0,0.3333333333,4,3
M Vijay ,Harbhajan Singh,0.4545454545,0.2727272727,0.0909090909,0.0909090909,0,0,0.0909090909,4,3
M Vijay ,Harbhajan Singh,0.2,0.6,0,0,0,0,0.2,0,3
M Vijay ,I Sharma,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,2,3
M Vijay ,IC Pandey,0.25,0.25,0.125,0,0.125,0.125,0.125,3,3
M Vijay ,J Botha,0.25,0.5,0,0,0,0,0.25,0,3
M Vijay ,J Suchith,0.1818181818,0.6363636364,0,0,0,0.0909090909,0.0909090909,3,3
M Vijay ,J Suchith,0.1428571429,0.2857142857,0.1428571429,0,0.2857142857,0,0.1428571429,3,3
M Vijay ,JP Faulkner,0.25,0.25,0.25,0,0,0,0.25,2,3
M Vijay ,JP Faulkner,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,2,3
M Vijay ,KV Sharma,0,0.6666666667,0,0,0,0,0.3333333333,0,3
M Vijay ,MA Starc,0,0.5,0,0,0,0,0.5,3,3
M Vijay ,MC Henriques,0,0.5,0,0,0,0,0.5,0,3
M Vijay ,MJ McClenaghan,0.1666666667,0.1666666667,0,0.1666666667,0.3333333333,0,0.1666666667,0,3
M Vijay ,MM Sharma,0.6666666667,0,0,0,0,0,0.3333333333,2,3
M Vijay ,NM Coulter-Nile,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,3,3
M Vijay ,P Suyal,0.8,0,0,0,0,0,0.2,1,3
M Vijay ,PV Tambe,0,0.5,0.25,0,0,0,0.25,0,3
M Vijay ,PV Tambe,0.5,0.25,0,0,0,0,0.25,0,3
M Vijay ,R Ashwin,0.5,0.25,0,0,0,0,0.25,4,3
M Vijay ,Vinay Kumar,0.5,0.0714285714,0.0714285714,0,0.2857142857,0,0.0714285714,4,3
M Vijay ,Vinay Kumar,0.625,0.25,0,0,0,0,0.125,4,3
M Vijay ,RA Jadeja,0.375,0.375,0,0,0.125,0,0.125,4,3
M Vijay ,S Aravind,0.5,0.25,0,0,0,0,0.25,0,3
M Vijay ,SL Malinga,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,3
M Vijay ,SL Malinga,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,4,3
M Vijay ,SP Narine,0.5555555556,0.2222222222,0,0,0.1111111111,0,0.1111111111,2,3
M Vijay ,STR Binny,0,0.5,0,0,0,0,0.5,3,3
M Vijay ,STR Binny,0.6666666667,0,0,0,0,0.1666666667,0.1666666667,3,3
M Vijay ,TA Boult,0.5833333333,0.1666666667,0.0833333333,0.0833333333,0,0,0.0833333333,3,3
M Vijay ,TA Boult,0.1666666667,0.1666666667,0,0,0.3333333333,0.1666666667,0.1666666667,3,3
M Vijay ,TG Southee,0.25,0.125,0.125,0.125,0.25,0,0.125,0,3
M Vijay ,UT Yadav,0.8,0,0,0,0,0,0.2,4,3
M Vijay ,UT Yadav,0.4,0.1,0,0,0.3,0.1,0.1,4,3
M Vohra ,AD Russell,0.3333333333,0.1666666667,0.25,0,0.0833333333,0.0833333333,0.0833333333,0,4
M Vohra ,B Kumar,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,2,4
M Vohra ,B Kumar,0.7142857143,0,0,0,0.1428571429,0,0.1428571429,2,4
M Vohra ,Bipul Sharma,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,3,4
M Vohra ,D Wiese,0.3333333333,0,0,0.3333333333,0,0,0.3333333333,3,4
M Vohra ,GB Hogg,0.5555555556,0.3333333333,0,0,0,0,0.1111111111,3,4
M Vohra ,HV Patel,0.5,0,0,0,0,0,0.5,0,4
M Vohra ,I Sharma,0.25,0.5,0,0,0,0.125,0.125,2,4
M Vohra ,IC Pandey,0.5,0.1666666667,0.1666666667,0,0,0,0.1666666667,3,4
M Vohra ,J Botha,0.25,0.25,0,0,0,0.25,0.25,0,4
M Vohra ,JP Duminy,0.5,0.25,0,0,0,0,0.25,0,4
M Vohra ,MA Starc,0.5,0,0.25,0,0,0,0.25,3,4
M Vohra ,MA Starc,0,0.5,0,0,0,0,0.5,3,4
M Vohra ,P Negi,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,4
M Vohra ,PP Chawla,0.25,0.25,0,0,0,0.25,0.25,4,4
M Vohra ,S Aravind,0,0.3333333333,0,0,0,0.3333333333,0.3333333333,0,4
M Vohra ,SP Narine,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,2,4
M Vohra ,TA Boult,0.5,0.25,0,0,0,0,0.25,3,4
M Vohra ,TA Boult,0.5,0,0,0,0,0,0.5,3,4
M Vohra ,UT Yadav,0.5,0.25,0,0,0,0,0.25,4,4
M Vohra ,Z Khan,0.8,0,0,0,0,0,0.2,4,4
MA Agarwal ,A Nehra,0.6666666667,0,0,0,0.2222222222,0,0.1111111111,4,2
MA Agarwal ,AR Patel,0.2222222222,0.6666666667,0,0,0,0,0.1111111111,3,2
MA Agarwal ,AR Patel,0.125,0.75,0,0,0,0,0.125,3,2
MA Agarwal ,Anureet Singh,0.4615384615,0.1538461538,0.0769230769,0,0.2307692308,0,0.0769230769,0,2
MA Agarwal ,Anureet Singh,0.3,0.5,0,0,0.1,0,0.1,0,2
MA Agarwal ,B Kumar,0.5,0,0,0,0,0,0.5,2,2
MA Agarwal ,CH Morris,0.4,0.2,0,0,0.2,0,0.2,0,2
MA Agarwal ,D Wiese,0,0.8,0,0,0,0,0.2,3,2
MA Agarwal ,DS Kulkarni,0.1428571429,0,0.1428571429,0,0.5714285714,0,0.1428571429,2,2
MA Agarwal ,GJ Maxwell,0.2,0.4,0,0,0,0.2,0.2,3,2
MA Agarwal ,HV Patel,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,0,2
MA Agarwal ,Iqbal Abdulla,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,0,2
MA Agarwal ,M Morkel,0.6666666667,0,0,0,0,0,0.3333333333,2,2
MA Agarwal ,MA Starc,0.7142857143,0.1428571429,0,0,0,0,0.1428571429,3,2
MA Agarwal ,MG Johnson,0.0909090909,0.5454545455,0,0,0.1818181818,0.0909090909,0.0909090909,0,2
MA Agarwal ,MJ McClenaghan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,2
MA Agarwal ,MM Sharma,0.4,0.2,0,0,0,0.2,0.2,2,2
MA Agarwal ,Thisara Perera,0,0.5714285714,0,0,0.2857142857,0,0.1428571429,0,2
MA Agarwal ,P Kumar,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,2
MA Agarwal ,PV Tambe,0.6666666667,0,0,0,0,0,0.3333333333,0,2
MA Agarwal ,R Dhawan,0,0.5714285714,0.1428571429,0,0.1428571429,0,0.1428571429,3,2
MA Agarwal ,SL Malinga,0.5,0,0,0,0,0,0.5,0,2
MA Agarwal ,SN Thakur,0.3,0.2,0.1,0,0.3,0,0.1,0,2
MA Agarwal ,STR Binny,0.5,0,0,0,0,0.25,0.25,4,2
MA Agarwal ,Sandeep Sharma,0.5,0.3,0,0,0,0.1,0.1,1,2
MA Agarwal ,Sandeep Sharma,0.4444444444,0.2222222222,0.1111111111,0,0.1111111111,0,0.1111111111,3,2
MA Agarwal ,TG Southee,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,0,2
MA Agarwal ,TG Southee,0.3,0.4,0,0,0.1,0.1,0.1,0,2
MA Agarwal ,UT Yadav,0.7142857143,0.1428571429,0,0,0,0,0.1428571429,4,2
MA Agarwal ,VR Aaron,0.4285714286,0.3571428571,0,0,0.0714285714,0.0714285714,0.0714285714,0,2
MA Starc ,DJ Bravo,0,0.75,0,0,0,0,0.25,4,0
MA Starc ,DJ Bravo,0,0.5,0,0,0,0,0.5,4,0
MA Starc ,DJ Bravo,0.8,0,0,0,0,0,0.2,4,0
MA Starc ,MM Sharma,0,0.5,0,0,0.25,0,0.25,2,0
MA Starc ,MM Sharma,0.5,0.25,0,0,0,0,0.25,2,0
MC Henriques ,A Mishra,0.1,0.2,0.4,0,0,0.2,0.1,0,2
MC Henriques ,AB Dinda,0.125,0.5,0,0,0.125,0.125,0.125,3,2
MC Henriques ,AD Russell,0.5,0,0.25,0,0,0,0.25,0,2
MC Henriques ,AD Russell,0.6,0,0,0,0.2,0,0.2,1,2
